text,label
极乐,"['NA', 'lè']"
极乐世界,"['NA', 'lè', 'NA', 'NA']"
欢乐,"['NA', 'lè']"
欢乐时光,"['NA', 'lè', 'NA', 'NA']"
死于安乐,"['NA', 'NA', 'NA', 'lè']"
永乐,"['NA', 'lè']"
津津乐道,"['NA', 'NA', 'lè', 'NA']"
淫乐,"['NA', 'lè']"
游乐,"['NA', 'lè']"
游乐园,"['NA', 'lè', 'NA']"
玩乐,"['NA', 'lè']"
死于安乐,"['NA', 'NA', 'NA', 'lè']"
生日快乐,"['NA', 'NA', 'NA', 'lè']"
百乐餐,"['NA', 'lè', 'NA']"
知足常乐,"['NA', 'NA', 'NA', 'lè']"
美乐,"['NA', 'lè']"
芭乐,"['NA', 'lè']"
芭乐票,"['NA', 'lè', 'NA']"
西方极乐世界,"['NA', 'NA', 'NA', 'lè', 'NA', 'NA']"
迪士尼乐园,"['NA', 'NA', 'NA', 'lè', 'NA']"
迪斯尼乐园,"['NA', 'NA', 'NA', 'lè', 'NA']"
乐亭,"['lào', 'NA']"
乐器,"['yuè', 'NA']"
乐团,"['yuè', 'NA']"
乐坛,"['yuè', 'NA']"
乐学者,"['yuè', 'NA', 'NA']"
乐师,"['yuè', 'NA']"
乐府,"['yuè', 'NA']"
乐府诗集,"['yuè', 'NA', 'NA', 'NA']"
乐律,"['yuè', 'NA']"
乐手,"['yuè', 'NA']"
乐清,"['yuè', 'NA']"
乐理,"['yuè', 'NA']"
乐章,"['yuè', 'NA']"
乐谱,"['yuè', 'NA']"
乐迷,"['yuè', 'NA']"
乐队,"['yuè', 'NA']"
乐音,"['yuè', 'NA']"
乡村音乐,"['NA', 'NA', 'NA', 'yuè']"
交响乐,"['NA', 'NA', 'yuè']"
交响乐团,"['NA', 'NA', 'yuè', 'NA']"
交响乐队,"['NA', 'NA', 'yuè', 'NA']"
仙乐,"['NA', 'yuè']"
停酒止乐,"['NA', 'NA', 'NA', 'yuè']"
军乐队,"['NA', 'yuè', 'NA']"
击弦类乐器,"['NA', 'NA', 'NA', 'yuè', 'NA']"
古典乐,"['NA', 'NA', 'yuè']"
古典音乐,"['NA', 'NA', 'NA', 'yuè']"
吹管乐,"['NA', 'NA', 'yuè']"
哀乐,"['NA', 'yuè']"
器乐,"['NA', 'yuè']"
国乐,"['NA', 'yuè']"
声乐,"['NA', 'yuè']"
奏乐,"['NA', 'yuè']"
室内乐,"['NA', 'NA', 'yuè']"
弦乐,"['NA', 'yuè']"
弦乐器,"['NA', 'yuè', 'NA']"
弦乐队,"['NA', 'yuè', 'NA']"
弦鸣乐器,"['NA', 'NA', 'yuè', 'NA']"
拨弦乐器,"['NA', 'NA', 'yuè', 'NA']"
摇滚乐,"['NA', 'NA', 'yuè']"
木管乐器,"['NA', 'NA', 'yuè', 'NA']"
民乐,"['NA', 'yuè']"
民乐县,"['NA', 'yuè', 'NA']"
气鸣乐器,"['NA', 'NA', 'yuè', 'NA']"
爱乐,"['NA', 'yuè']"
爵士乐,"['NA', 'NA', 'yuè']"
爵士音乐,"['NA', 'NA', 'NA', 'yuè']"
现代音乐,"['NA', 'NA', 'NA', 'yuè']"
男孩乐队,"['NA', 'NA', 'yuè', 'NA']"
不仅,"['NA', 'jǐn']"
不仅如此,"['NA', 'jǐn', 'NA', 'NA']"
仅次于,"['jǐn', 'NA', 'NA']"
硕果仅存,"['NA', 'NA', 'jǐn', 'NA']"
仅仅,"['jǐn', 'jǐn']"
不便,"['NA', 'biàn']"
不方便,"['NA', 'NA', 'biàn']"
自己方便,"['NA', 'NA', 'NA', 'biàn']"
以便,"['NA', 'biàn']"
便于,"['biàn', 'NA']"
便人,"['biàn', 'NA']"
便函,"['biàn', 'NA']"
便利,"['biàn', 'NA']"
便利商店,"['biàn', 'NA', 'NA', 'NA']"
便利店,"['biàn', 'NA', 'NA']"
便利性,"['biàn', 'NA', 'NA']"
便利贴,"['biàn', 'NA', 'NA']"
便器,"['biàn', 'NA']"
便士,"['biàn', 'NA']"
便壶,"['biàn', 'NA']"
便宴,"['biàn', 'NA']"
便帽,"['biàn', 'NA']"
便所,"['biàn', 'NA']"
便捷,"['biàn', 'NA']"
便携式,"['biàn', 'NA', 'NA']"
便是,"['biàn', 'NA']"
便条,"['biàn', 'NA']"
便条纸,"['biàn', 'NA', 'NA']"
便桥,"['biàn', 'NA']"
便桶,"['biàn', 'NA']"
便步走,"['biàn', 'NA', 'NA']"
便民利民,"['biàn', 'NA', 'NA', 'NA']"
便池,"['biàn', 'NA']"
便盆,"['biàn', 'NA']"
便笺,"['biàn', 'NA']"
便签,"['biàn', 'NA']"
便装,"['biàn', 'NA']"
便览,"['biàn', 'NA']"
便道,"['biàn', 'NA']"
便酌,"['biàn', 'NA']"
便门,"['biàn', 'NA']"
便闭,"['biàn', 'NA']"
便鞋,"['biàn', 'NA']"
便饭,"['biàn', 'NA']"
即便,"['NA', 'biàn']"
告便,"['NA', 'biàn']"
坐便器,"['NA', 'biàn', 'NA']"
小便,"['NA', 'biàn']"
小便器,"['NA', 'biàn', 'NA']"
就便,"['NA', 'biàn']"
搭便,"['NA', 'biàn']"
方便,"['NA', 'biàn']"
方便面,"['NA', 'biàn', 'NA']"
便嬛,"['pián', 'NA']"
便宜,"['pián', 'NA']"
便宜货,"['pián', 'NA', 'NA']"
讨便宜,"['NA', 'pián', 'NA']"
不列颠哥伦比亚省,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'shěng']"
东三省,"['NA', 'NA', 'shěng']"
信德省,"['NA', 'NA', 'shěng']"
俭省,"['NA', 'shěng']"
俾路支省,"['NA', 'NA', 'NA', 'shěng']"
农林水产省,"['NA', 'NA', 'NA', 'NA', 'shěng']"
副省级,"['NA', 'shěng', 'NA']"
厚生劳动省,"['NA', 'NA', 'NA', 'NA', 'shěng']"
厚生省,"['NA', 'NA', 'shěng']"
吉林省,"['NA', 'NA', 'shěng']"
四川省,"['NA', 'NA', 'shěng']"
外务省,"['NA', 'NA', 'shěng']"
全省,"['NA', 'shěng']"
安徽省,"['NA', 'NA', 'shěng']"
山东省,"['NA', 'NA', 'shěng']"
山西省,"['NA', 'NA', 'shěng']"
文部省,"['NA', 'NA', 'shěng']"
旁遮普省,"['NA', 'NA', 'NA', 'shěng']"
本省人,"['NA', 'shěng', 'NA']"
江苏省,"['NA', 'NA', 'shěng']"
江西省,"['NA', 'NA', 'shěng']"
河北省,"['NA', 'NA', 'shěng']"
浙江省,"['NA', 'NA', 'shěng']"
湖北省,"['NA', 'NA', 'shěng']"
甘肃省,"['NA', 'NA', 'shěng']"
省事,"['shěng', 'NA']"
省份,"['shěng', 'NA']"
省俭,"['shěng', 'NA']"
省力,"['shěng', 'NA']"
省却,"['shěng', 'NA']"
省去,"['shěng', 'NA']"
省吃俭用,"['shěng', 'NA', 'NA', 'NA']"
省垣,"['shěng', 'NA']"
省城,"['shěng', 'NA']"
省心,"['shěng', 'NA']"
省治,"['shěng', 'NA']"
省电,"['shěng', 'NA']"
省界,"['shěng', 'NA']"
省略,"['shěng', 'NA']"
省直管县,"['shěng', 'NA', 'NA', 'NA']"
省级,"['shěng', 'NA']"
省钱,"['shěng', 'NA']"
福建省,"['NA', 'NA', 'shěng']"
绥远省,"['NA', 'NA', 'shěng']"
不省人事,"['NA', 'xǐng', 'NA', 'NA']"
内省,"['NA', 'xǐng']"
内省性,"['NA', 'xǐng', 'NA']"
反省,"['NA', 'xǐng']"
归省,"['NA', 'xǐng']"
昏定晨省,"['NA', 'NA', 'NA', 'xǐng']"
晨昏定省,"['NA', 'NA', 'NA', 'xǐng']"
不务正业,"['NA', 'NA', 'zhèng', 'NA']"
不公正,"['NA', 'NA', 'zhèng']"
不正之风,"['NA', 'zhèng', 'NA', 'NA']"
不正常,"['NA', 'zhèng', 'NA']"
不正常状况,"['NA', 'zhèng', 'NA', 'NA', 'NA']"
不正确,"['NA', 'zhèng', 'NA']"
严正,"['NA', 'zhèng']"
二正丙醚,"['NA', 'zhèng', 'NA', 'NA']"
五官端正,"['NA', 'NA', 'NA', 'zhèng']"
修成正果,"['NA', 'NA', 'zhèng', 'NA']"
修正,"['NA', 'zhèng']"
修正主义,"['NA', 'zhèng', 'NA', 'NA']"
修正案,"['NA', 'zhèng', 'NA']"
修正液,"['NA', 'zhèng', 'NA']"
刚正,"['NA', 'zhèng']"
匡正,"['NA', 'zhèng']"
反正,"['NA', 'zhèng']"
反正一样,"['NA', 'zhèng', 'NA', 'NA']"
名不正言不顺,"['NA', 'NA', 'zhèng', 'NA', 'NA', 'NA']"
名正言顺,"['NA', 'zhèng', 'NA', 'NA']"
吴官正,"['NA', 'NA', 'zhèng']"
夏正民,"['NA', 'zhèng', 'NA']"
公正,"['NA', 'zhèng']"
字正腔圆,"['NA', 'zhèng', 'NA', 'NA']"
宗正,"['NA', 'zhèng']"
寿终正寝,"['NA', 'NA', 'zhèng', 'NA']"
居正,"['NA', 'zhèng']"
张居正,"['NA', 'NA', 'zhèng']"
拨乱反正,"['NA', 'NA', 'NA', 'zhèng']"
拨正,"['NA', 'zhèng']"
改正,"['NA', 'zhèng']"
方正,"['NA', 'zhèng']"
方正县,"['NA', 'zhèng', 'NA']"
明媒正娶,"['NA', 'NA', 'zhèng', 'NA']"
林丰正,"['NA', 'NA', 'zhèng']"
正业,"['zhèng', 'NA']"
正义,"['zhèng', 'NA']"
正义党,"['zhèng', 'NA', 'NA']"
正事,"['zhèng', 'NA']"
正交,"['zhèng', 'NA']"
正交群,"['zhèng', 'NA', 'NA']"
正人君子,"['zhèng', 'NA', 'NA', 'NA']"
正值,"['zhèng', 'NA']"
正则,"['zhèng', 'NA']"
正则表达式,"['zhèng', 'NA', 'NA', 'NA', 'NA']"
正割,"['zhèng', 'NA']"
正午,"['zhèng', 'NA']"
正反,"['zhèng', 'NA']"
正反两面,"['zhèng', 'NA', 'NA', 'NA']"
正史,"['zhèng', 'NA']"
正名,"['zhèng', 'NA']"
正向力,"['zhèng', 'NA', 'NA']"
正品,"['zhèng', 'NA']"
正在,"['zhèng', 'NA']"
正外部性,"['zhèng', 'NA', 'NA', 'NA']"
正多胞形,"['zhèng', 'NA', 'NA', 'NA']"
正太,"['zhèng', 'NA']"
正太控,"['zhèng', 'NA', 'NA']"
正如,"['zhèng', 'NA']"
正妹,"['zhèng', 'NA']"
正子,"['zhèng', 'NA']"
正字,"['zhèng', 'NA']"
正字法,"['zhèng', 'NA', 'NA']"
正宗,"['zhèng', 'NA']"
正定,"['zhèng', 'NA']"
正定县,"['zhèng', 'NA', 'NA']"
正室,"['zhèng', 'NA']"
正对,"['zhèng', 'NA']"
正兰旗,"['zhèng', 'NA', 'NA']"
正巧,"['zhèng', 'NA']"
正常,"['zhèng', 'NA']"
正常值,"['zhèng', 'NA', 'NA']"
正常成本,"['zhèng', 'NA', 'NA', 'NA']"
正式,"['zhèng', 'NA']"
正式投票,"['zhèng', 'NA', 'NA', 'NA']"
正弦,"['zhèng', 'NA']"
正弦定理,"['zhèng', 'NA', 'NA', 'NA']"
正弦形,"['zhèng', 'NA', 'NA']"
正弦波,"['zhèng', 'NA', 'NA']"
正德,"['zhèng', 'NA']"
正念,"['zhèng', 'NA']"
正房,"['zhèng', 'NA']"
正投影,"['zhèng', 'NA', 'NA']"
正文,"['zhèng', 'NA']"
正断层,"['zhèng', 'NA', 'NA']"
正方向,"['zhèng', 'NA', 'NA']"
正方形,"['zhèng', 'NA', 'NA']"
正旦,"['zhèng', 'NA']"
正是,"['zhèng', 'NA']"
正本,"['zhèng', 'NA']"
正极,"['zhèng', 'NA']"
正步,"['zhèng', 'NA']"
正步走,"['zhèng', 'NA', 'NA']"
正殿,"['zhèng', 'NA']"
正比,"['zhèng', 'NA']"
正气,"['zhèng', 'NA']"
正法,"['zhèng', 'NA']"
正港,"['zhèng', 'NA']"
正点,"['zhèng', 'NA']"
正然,"['zhèng', 'NA']"
正版,"['zhèng', 'NA']"
正牙带环,"['zhèng', 'NA', 'NA', 'NA']"
正生,"['zhèng', 'NA']"
正用,"['zhèng', 'NA']"
正电,"['zhèng', 'NA']"
正电子,"['zhèng', 'NA', 'NA']"
正电子断层,"['zhèng', 'NA', 'NA', 'NA', 'NA']"
正电子照射断层摄影,"['zhèng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
正直,"['zhèng', 'NA']"
正眼,"['zhèng', 'NA']"
正确,"['zhèng', 'NA']"
正确路线,"['zhèng', 'NA', 'NA', 'NA']"
正祖,"['zhèng', 'NA']"
正离子,"['zhèng', 'NA', 'NA']"
正统,"['zhèng', 'NA']"
正职,"['zhèng', 'NA']"
正装,"['zhèng', 'NA']"
正襟危坐,"['zhèng', 'NA', 'NA', 'NA']"
正规,"['zhèng', 'NA']"
正规军,"['zhèng', 'NA', 'NA']"
正视,"['zhèng', 'NA']"
正词法,"['zhèng', 'NA', 'NA']"
正误,"['zhèng', 'NA']"
正误表,"['zhèng', 'NA', 'NA']"
正象,"['zhèng', 'NA']"
正负,"['zhèng', 'NA']"
正负电子,"['zhèng', 'NA', 'NA', 'NA']"
正路,"['zhèng', 'NA']"
正轨,"['zhèng', 'NA']"
正道,"['zhèng', 'NA']"
正锋,"['zhèng', 'NA']"
正镶白旗,"['zhèng', 'NA', 'NA', 'NA']"
正门,"['zhèng', 'NA']"
正阳,"['zhèng', 'NA']"
正阳县,"['zhèng', 'NA', 'NA']"
正面,"['zhèng', 'NA']"
正音,"['zhèng', 'NA']"
正餐,"['zhèng', 'NA']"
清正,"['NA', 'zhèng']"
清正廉明,"['NA', 'zhèng', 'NA', 'NA']"
正仓院,"['zhēng', 'NA', 'NA']"
正安,"['zhēng', 'NA']"
正安县,"['zhēng', 'NA', 'NA']"
正宫娘娘,"['zhēng', 'NA', 'NA', 'NA']"
正意,"['zhēng', 'NA']"
正月,"['zhēng', 'NA']"
不加选择,"['NA', 'NA', 'NA', 'zé']"
不择手段,"['NA', 'zé', 'NA', 'NA']"
口不择言,"['NA', 'NA', 'zé', 'NA']"
天择,"['NA', 'zé']"
张择端,"['NA', 'zé', 'NA']"
抉择,"['NA', 'zé']"
择偶,"['zé', 'NA']"
择善固执,"['zé', 'NA', 'NA', 'NA']"
择定,"['zé', 'NA']"
择日,"['zé', 'NA']"
物竞天择,"['NA', 'NA', 'NA', 'zé']"
特异选择,"['NA', 'NA', 'NA', 'zé']"
自然选择,"['NA', 'NA', 'NA', 'zé']"
自由选择权,"['NA', 'NA', 'NA', 'zé', 'NA']"
择不开,"['zhái', 'NA', 'NA']"
择日子,"['zhái', 'NA', 'NA']"
不厌其烦,"['NA', 'NA', 'qí', 'NA']"
不安其室,"['NA', 'NA', 'qí', 'NA']"
不知其所以然,"['NA', 'NA', 'qí', 'NA', 'NA', 'NA']"
两全其美,"['NA', 'NA', 'qí', 'NA']"
以其人之道,"['NA', 'qí', 'NA', 'NA', 'NA']"
外御其侮,"['NA', 'NA', 'qí', 'NA']"
出其不意,"['NA', 'qí', 'NA', 'NA']"
去其糟粕,"['NA', 'qí', 'NA', 'NA']"
及其,"['NA', 'qí']"
去其糟粕,"['NA', 'qí', 'NA', 'NA']"
不知其二,"['NA', 'NA', 'qí', 'NA']"
名副其实,"['NA', 'NA', 'qí', 'NA']"
听其自然,"['NA', 'qí', 'NA', 'NA']"
土尔其斯坦,"['NA', 'NA', 'qí', 'NA', 'NA']"
土耳其,"['NA', 'NA', 'qí']"
土耳其人,"['NA', 'NA', 'qí', 'NA']"
土耳其玉,"['NA', 'NA', 'qí', 'NA']"
土耳其软糖,"['NA', 'NA', 'qí', 'NA', 'NA']"
坐享其成,"['NA', 'NA', 'qí', 'NA']"
夸夸其谈,"['NA', 'NA', 'qí', 'NA']"
尤其,"['NA', 'qí']"
尤其是,"['NA', 'qí', 'NA']"
其一,"['qí', 'NA']"
其三,"['qí', 'NA']"
其二,"['qí', 'NA']"
其他,"['qí', 'NA']"
其余,"['qí', 'NA']"
其内,"['qí', 'NA']"
其先,"['qí', 'NA']"
其后,"['qí', 'NA']"
其外,"['qí', 'NA']"
其它,"['qí', 'NA']"
其实,"['qí', 'NA']"
其所,"['qí', 'NA']"
其次,"['qí', 'NA']"
其自身,"['qí', 'NA', 'NA']"
其貌不扬,"['qí', 'NA', 'NA', 'NA']"
工欲善其事,"['NA', 'NA', 'NA', 'qí', 'NA']"
必先利其器,"['NA', 'NA', 'NA', 'qí', 'NA']"
微乎其微,"['NA', 'NA', 'qí', 'NA']"
怀璧其罪,"['NA', 'NA', 'qí', 'NA']"
恰如其份,"['NA', 'NA', 'qí', 'NA']"
愿闻其详,"['NA', 'NA', 'qí', 'NA']"
支吾其词,"['NA', 'NA', 'qí', 'NA']"
文如其人,"['NA', 'NA', 'qí', 'NA']"
极其,"['NA', 'qí']"
果不其然,"['NA', 'NA', 'qí', 'NA']"
欲善其事,"['NA', 'NA', 'qí', 'NA']"
必先利其器,"['NA', 'NA', 'NA', 'qí', 'NA']"
欺以其方,"['NA', 'NA', 'qí', 'NA']"
毕其功于一役,"['NA', 'qí', 'NA', 'NA', 'NA', 'NA']"
渺乎其微,"['NA', 'NA', 'qí', 'NA']"
神乎其技,"['NA', 'NA', 'qí', 'NA']"
究其根源,"['NA', 'qí', 'NA', 'NA']"
突如其来,"['NA', 'NA', 'qí', 'NA']"
紧随其后,"['NA', 'NA', 'qí', 'NA']"
美其名曰,"['NA', 'qí', 'NA', 'NA']"
自取其咎,"['NA', 'NA', 'qí', 'NA']"
萨其马,"['NA', 'qí', 'NA']"
言符其实,"['NA', 'NA', 'qí', 'NA']"
退而求其次,"['NA', 'NA', 'NA', 'qí', 'NA']"
逞其口舌,"['NA', 'qí', 'NA', 'NA']"
避其锐气,"['NA', 'qí', 'NA', 'NA']"
击其惰归,"['NA', 'qí', 'NA', 'NA']"
金玉其外,"['NA', 'NA', 'qí', 'NA']"
金玉其表,"['NA', 'NA', 'qí', 'NA']"
钱其琛,"['NA', 'qí', 'NA']"
闪烁其词,"['NA', 'NA', 'qí', 'NA']"
顺其自然,"['NA', 'qí', 'NA', 'NA']"
不在其位不谋其政,"['NA', 'NA', 'qí', 'NA', 'NA', 'NA', 'qí', 'NA']"
不及格,"['NA', 'NA', 'gé']"
不拘一格,"['NA', 'NA', 'NA', 'gé']"
严格,"['NA', 'gé']"
严格按照,"['NA', 'gé', 'NA', 'NA']"
严格来讲,"['NA', 'gé', 'NA', 'NA']"
严格隔离,"['NA', 'gé', 'NA', 'NA']"
主格,"['NA', 'gé']"
亏格,"['NA', 'gé']"
亚格门农,"['NA', 'gé', 'NA', 'NA']"
亨格洛,"['NA', 'gé', 'NA']"
人格,"['NA', 'gé']"
人格神,"['NA', 'gé', 'NA']"
人格魅力,"['NA', 'gé', 'NA', 'NA']"
伊利格瑞,"['NA', 'NA', 'gé', 'NA']"
优格,"['NA', 'gé']"
佐格比国际,"['NA', 'gé', 'NA', 'NA', 'NA']"
修辞格,"['NA', 'NA', 'gé']"
俾格米,"['NA', 'gé', 'NA']"
准格尔,"['NA', 'gé', 'NA']"
凯达格兰,"['NA', 'NA', 'gé', 'NA']"
凯达格兰族,"['NA', 'NA', 'gé', 'NA', 'NA']"
出格,"['NA', 'gé']"
克格勃,"['NA', 'gé', 'NA']"
升格,"['NA', 'gé']"
博格,"['NA', 'gé']"
博格多,"['NA', 'gé', 'NA']"
博格达峰,"['NA', 'gé', 'NA', 'NA']"
及格,"['NA', 'gé']"
及格线,"['NA', 'gé', 'NA']"
受格,"['NA', 'gé']"
变格,"['NA', 'gé']"
品格,"['NA', 'gé']"
图像互换格式,"['NA', 'NA', 'NA', 'NA', 'gé', 'NA']"
埃格尔松,"['NA', 'gé', 'NA', 'NA']"
基辛格,"['NA', 'NA', 'gé']"
够格,"['NA', 'gé']"
失格,"['NA', 'gé']"
孔斯贝格,"['NA', 'NA', 'NA', 'gé']"
安格尔,"['NA', 'gé', 'NA']"
定格,"['NA', 'gé']"
尔格,"['NA', 'gé']"
关格,"['NA', 'gé']"
巴格兰,"['NA', 'gé', 'NA']"
巴格达,"['NA', 'gé', 'NA']"
希格斯,"['NA', 'gé', 'NA']"
希格斯机制,"['NA', 'gé', 'NA', 'NA', 'NA']"
希格斯粒子,"['NA', 'gé', 'NA', 'NA', 'NA']"
帧格式,"['NA', 'gé', 'NA']"
康涅狄格,"['NA', 'NA', 'NA', 'gé']"
康涅狄格州,"['NA', 'NA', 'NA', 'gé', 'NA']"
弗格森,"['NA', 'gé', 'NA']"
德格,"['NA', 'gé']"
德格县,"['NA', 'gé', 'NA']"
性格,"['NA', 'gé']"
恩格尔,"['NA', 'gé', 'NA']"
恩格斯,"['NA', 'gé', 'NA']"
标准规格,"['NA', 'NA', 'NA', 'gé']"
标格,"['NA', 'gé']"
扬抑格,"['NA', 'NA', 'gé']"
抑扬格,"['NA', 'NA', 'gé']"
文件格式,"['NA', 'NA', 'gé', 'NA']"
新英格兰,"['NA', 'NA', 'gé', 'NA']"
方格,"['NA', 'gé']"
方格纸,"['NA', 'gé', 'NA']"
普格,"['NA', 'gé']"
普格县,"['NA', 'gé', 'NA']"
晶格,"['NA', 'gé']"
木格措,"['NA', 'gé', 'NA']"
札格瑞布,"['NA', 'gé', 'NA', 'NA']"
李格非,"['NA', 'gé', 'NA']"
桂格,"['NA', 'gé']"
棋格状,"['NA', 'gé', 'NA']"
棚架格子,"['NA', 'NA', 'gé', 'NA']"
泰格尔,"['NA', 'gé', 'NA']"
海于格松,"['NA', 'NA', 'gé', 'NA']"
海德格尔,"['NA', 'NA', 'gé', 'NA']"
润格,"['NA', 'gé']"
滕斯贝格,"['NA', 'NA', 'NA', 'gé']"
格但斯克,"['gé', 'NA', 'NA', 'NA']"
格列高利历,"['gé', 'NA', 'NA', 'NA', 'NA']"
格力,"['gé', 'NA']"
格外,"['gé', 'NA']"
格子,"['gé', 'NA']"
格子棉布,"['gé', 'NA', 'NA', 'NA']"
格尔木,"['gé', 'NA', 'NA']"
格兰特,"['gé', 'NA', 'NA']"
格兰芬多,"['gé', 'NA', 'NA', 'NA']"
格兰菜,"['gé', 'NA', 'NA']"
格局,"['gé', 'NA']"
格式,"['gé', 'NA']"
格律,"['gé', 'NA']"
格恩西岛,"['gé', 'NA', 'NA', 'NA']"
格林,"['gé', 'NA']"
格林多,"['gé', 'NA', 'NA']"
格林威治,"['gé', 'NA', 'NA', 'NA']"
格林威治村,"['gé', 'NA', 'NA', 'NA', 'NA']"
格林尼治,"['gé', 'NA', 'NA', 'NA']"
格林尼治本初子午线,"['gé', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
格林斯班,"['gé', 'NA', 'NA', 'NA']"
格林纳达,"['gé', 'NA', 'NA', 'NA']"
格洛斯特,"['gé', 'NA', 'NA', 'NA']"
格洛斯特郡,"['gé', 'NA', 'NA', 'NA', 'NA']"
格洛纳斯,"['gé', 'NA', 'NA', 'NA']"
格物,"['gé', 'NA']"
格物致知,"['gé', 'NA', 'NA', 'NA']"
格筛,"['gé', 'NA']"
格网,"['gé', 'NA']"
格致,"['gé', 'NA']"
格莱美奖,"['gé', 'NA', 'NA', 'NA']"
格萨尔,"['gé', 'NA', 'NA']"
格言,"['gé', 'NA']"
格陵兰,"['gé', 'NA', 'NA']"
格陵兰岛,"['gé', 'NA', 'NA', 'NA']"
格雷,"['gé', 'NA']"
格雷茅斯,"['gé', 'NA', 'NA', 'NA']"
格鲁吉亚,"['gé', 'NA', 'NA', 'NA']"
格鲁吉亚人,"['gé', 'NA', 'NA', 'NA', 'NA']"
爬格子,"['NA', 'gé', 'NA']"
盎格鲁,"['NA', 'gé', 'NA']"
盎格鲁萨克逊,"['NA', 'gé', 'NA', 'NA', 'NA', 'NA']"
真格,"['NA', 'gé']"
眼格,"['NA', 'gé']"
神格,"['NA', 'gé']"
米格,"['NA', 'gé']"
破格,"['NA', 'gé']"
网格,"['NA', 'gé']"
老资格,"['NA', 'NA', 'gé']"
苏格兰,"['NA', 'gé', 'NA']"
苏格兰帽,"['NA', 'gé', 'NA', 'NA']"
英格兰,"['NA', 'gé', 'NA']"
英迪格酒店,"['NA', 'NA', 'gé', 'NA', 'NA']"
荣格,"['NA', 'gé']"
虚宫格,"['NA', 'NA', 'gé']"
衍射格子,"['NA', 'NA', 'gé', 'NA']"
表格,"['NA', 'gé']"
西格玛,"['NA', 'gé', 'NA']"
西格马,"['NA', 'gé', 'NA']"
规格,"['NA', 'gé']"
诺格,"['NA', 'gé']"
贝尔格莱德,"['NA', 'NA', 'gé', 'NA', 'NA']"
贱格,"['NA', 'gé']"
资格,"['NA', 'gé']"
资格赛,"['NA', 'gé', 'NA']"
辉格党人,"['NA', 'gé', 'NA', 'NA']"
辛格,"['NA', 'gé']"
辞格,"['NA', 'gé']"
退格键,"['NA', 'gé', 'NA']"
野格力娇酒,"['NA', 'gé', 'NA', 'NA', 'NA']"
铁格子,"['NA', 'gé', 'NA']"
霍格沃茨,"['NA', 'gé', 'NA', 'NA']"
韦格纳,"['NA', 'gé', 'NA']"
顶格,"['NA', 'gé']"
风格,"['NA', 'gé']"
骑士风格,"['NA', 'NA', 'NA', 'gé']"
魏格纳,"['NA', 'gé', 'NA']"
鲁德维格,"['NA', 'NA', 'NA', 'gé']"
黑格尔,"['NA', 'gé', 'NA']"
不受约束,"['NA', 'NA', 'yuē', 'NA']"
不平等条约,"['NA', 'NA', 'NA', 'NA', 'yuē']"
书约,"['NA', 'yuē']"
俭约,"['NA', 'yuē']"
儿童权利公约,"['NA', 'NA', 'NA', 'NA', 'NA', 'yuē']"
制约,"['NA', 'yuē']"
北约,"['NA', 'yuē']"
协约,"['NA', 'yuē']"
协约国,"['NA', 'yuē', 'NA']"
博文约礼,"['NA', 'NA', 'yuē', 'NA']"
受约束,"['NA', 'yuē', 'NA']"
商约,"['NA', 'yuē']"
圣约,"['NA', 'yuē']"
圣约翰,"['NA', 'yuē', 'NA']"
圣约翰斯,"['NA', 'yuē', 'NA', 'NA']"
天津条约,"['NA', 'NA', 'NA', 'yuē']"
失约,"['NA', 'yuē']"
婉约,"['NA', 'yuē']"
婚约,"['NA', 'yuē']"
公约,"['NA', 'yuē']"
守约,"['NA', 'yuē']"
定约,"['NA', 'yuē']"
密约,"['NA', 'yuē']"
尼布楚条约,"['NA', 'NA', 'NA', 'NA', 'yuē']"
履约,"['NA', 'yuē']"
履约保证金,"['NA', 'yuē', 'NA', 'NA', 'NA']"
改订伊犁条约,"['NA', 'NA', 'NA', 'NA', 'NA', 'yuē']"
文约,"['NA', 'yuē']"
斯密约瑟,"['NA', 'NA', 'yuē', 'NA']"
新约,"['NA', 'yuē']"
新约全书,"['NA', 'yuē', 'NA', 'NA']"
旧约,"['NA', 'yuē']"
旧约全书,"['NA', 'yuē', 'NA', 'NA']"
李约瑟,"['NA', 'yuē', 'NA']"
条约,"['NA', 'yuē']"
桑帕约,"['NA', 'NA', 'yuē']"
棒约翰,"['NA', 'yuē', 'NA']"
毁约,"['NA', 'yuē']"
法律约束力,"['NA', 'NA', 'yuē', 'NA', 'NA']"
爽约,"['NA', 'yuē']"
特约,"['NA', 'yuē']"
特约记者,"['NA', 'yuē', 'NA', 'NA']"
租约,"['NA', 'yuē']"
照约定,"['NA', 'yuē', 'NA']"
立约,"['NA', 'yuē']"
签约,"['NA', 'yuē']"
签约奖金,"['NA', 'yuē', 'NA', 'NA']"
简约,"['NA', 'yuē']"
破约,"['NA', 'yuē']"
约书亚,"['yuē', 'NA', 'NA']"
约书亚记,"['yuē', 'NA', 'NA', 'NA']"
约但,"['yuē', 'NA']"
约但河,"['yuē', 'NA', 'NA']"
约出,"['yuē', 'NA']"
约制,"['yuē', 'NA']"
约克,"['yuē', 'NA']"
